year,rate,Norm
1965,39.835,0.301780303
1993,39.835,0.301780303
1977,39.831,0.30175
1969,39.826,0.301712121
2008,39.826,0.301712121
1999,39.822,0.301681818
1967,39.822,0.301681818
1969,39.821,0.301674242
2004,39.81829658,0.301653762
2004,39.8173494,0.301646586
1993,39.816,0.301636364
2005,39.809,0.301583333
2002,39.808,0.301575758
1994,39.803,0.301537879
1968,39.801,0.301522727
1968,39.788,0.301424242
1986,39.778,0.301348485
1978,39.757,0.301189394
2007,39.745,0.301098485
1960,39.7445289,0.301094916
1981,39.739,0.30105303
1977,39.731,0.300992424
1985,39.73,0.300984848
1994,39.715,0.300871212
1990,39.711,0.300840909
1979,39.71,0.300833333
1969,39.709,0.300825758
1988,39.708,0.300818182
1972,39.707,0.300810606
2002,39.704,0.300787879
1986,39.702,0.300772727
1978,39.701,0.300765152
1972,39.7,0.300757576
1961,39.7,0.300757576
1985,39.698,0.300742424
2007,39.69726673,0.300736869
1975,39.695,0.300719697
1970,39.694,0.300712121
1963,39.687,0.300659091
1995,39.684,0.300636364
1995,39.669,0.300522727
1996,39.66527428,0.300494502
1989,39.664,0.300484848
1965,39.66,0.300454545
1969,39.66,0.300454545
1973,39.659,0.30044697
1996,39.658,0.300439394
1970,39.655,0.300416667
1986,39.655,0.300416667
1976,39.653,0.300401515
1972,39.649,0.300371212
2008,39.633,0.30025
1968,39.632,0.300242424
1982,39.628,0.300212121
1989,39.627,0.300204545
2001,39.624,0.300181818
1965,39.61835175,0.300139028
1988,39.618,0.300136364
1971,39.609,0.300068182
2003,39.609,0.300068182
1989,39.608,0.300060606
1980,39.608,0.300060606
1962,39.604,0.300030303
1962,39.6,0.3
1962,39.6,0.3
1963,39.598,0.299984848
1966,39.588,0.299909091
1979,39.587,0.299901515
1968,39.579,0.299840909
1991,39.577,0.299825758
1968,39.576,0.299818182
1993,39.574,0.29980303
1975,39.564,0.299727273
1978,39.564,0.299727273
1970,39.562,0.299712121
2000,39.558,0.299681818
1973,39.554,0.299651515
1985,39.55352324,0.299647903
1983,39.535,0.299507576
1972,39.53,0.299469697
1985,39.528,0.299454545
2005,39.52442837,0.299427488
2005,39.52350903,0.299420523
1993,39.523,0.299416667
1974,39.516,0.299363636
1980,39.507,0.299295455
2005,39.505,0.299280303
1971,39.502,0.299257576
1993,39.501,0.29925
1981,39.498,0.299227273
1978,39.498,0.299227273
1977,39.497,0.299219697
1967,39.49,0.299166667
1972,39.489,0.299159091
1981,39.487,0.299143939
1981,39.484,0.299121212
1993,39.47991415,0.299090259
1975,39.478,0.299075758
1965,39.47785488,0.299074658
1994,39.474,0.299045455
1961,39.467,0.298992424
1991,39.462,0.298954545
1971,39.452,0.298878788
1985,39.45039295,0.298866613
1969,39.45,0.298863636
2004,39.444,0.298818182
1960,39.44,0.298787879
1993,39.44,0.298787879
2003,39.428,0.29869697
1971,39.424,0.298666667
1984,39.421,0.298643939
1963,39.42,0.298636364
1993,39.414,0.298590909
1970,39.414,0.298590909
1986,39.39545863,0.298450444
2008,39.395,0.29844697
1978,39.393,0.298431818
2002,39.392,0.298424242
1987,39.382,0.298348485
1991,39.379,0.298325758
1982,39.377,0.298310606
1982,39.365,0.298219697
1988,39.364,0.298212121
1987,39.361,0.298189394
1989,39.355,0.298143939
1984,39.353,0.298128788
1987,39.351,0.298113636
1986,39.321,0.297886364
1988,39.318,0.297863636
1975,39.317,0.297856061
2006,39.309,0.297795455
2008,39.30640049,0.297775761
1995,39.299,0.297719697
1998,39.289,0.297643939
1988,39.28,0.297575758
2005,39.279,0.297568182
1983,39.276,0.297545455
1989,39.275,0.297537879
1972,39.268,0.297484848
1966,39.268,0.297484848
1972,39.258,0.297409091
1992,39.246,0.297318182
1989,39.235,0.297234848
1974,39.223,0.297143939
1985,39.219,0.297113636
1994,39.218,0.297106061
1976,39.214,0.297075758
1965,39.213,0.297068182
1995,39.212,0.297060606
1997,39.20796165,0.297030013
2001,39.206,0.297015152
1979,39.206,0.297015152
2006,39.20170209,0.296982592
2006,39.20089418,0.296976471
1986,39.19201562,0.296909209
2008,39.192,0.296909091
1967,39.185,0.296856061
2005,39.17,0.296742424
1973,39.17,0.296742424
1996,39.163,0.296689394
1990,39.161,0.296674242
2006,39.16,0.296666667
1984,39.147,0.296568182
1990,39.147,0.296568182
1967,39.142,0.296530303
1964,39.14,0.296515152
1994,39.137,0.296492424
1990,39.131,0.29644697
1960,39.117,0.296340909
1965,39.11678424,0.296339275
1970,39.114,0.296318182
1987,39.104,0.296242424
1965,39.102,0.296227273
1975,39.0972799,0.296191514
1968,39.095,0.296174242
1972,39.094,0.296166667
2006,39.093,0.296159091
1978,39.091,0.296143939
1967,39.091,0.296143939
1986,39.081,0.296068182
2006,39.077,0.296037879
1984,39.074,0.296015152
2004,39.074,0.296015152
1988,39.064,0.295939394
1983,39.061,0.295916667
1967,39.056,0.295878788
1994,39.04593676,0.295802551
1982,39.034,0.295712121
2007,39.027,0.295659091
1994,39.02,0.295606061
1981,39.015,0.295568182
1991,39.006,0.2955
1973,39.003,0.295477273
1987,39,0.295454545
1981,38.999,0.29544697
1970,38.999,0.29544697
1966,38.996,0.295424242
2003,38.994,0.295409091
1969,38.989,0.295371212
1973,38.986,0.295348485
1988,38.984,0.295333333
1992,38.984,0.295333333
1982,38.983,0.295325758
1960,38.98,0.29530303
1970,38.98,0.29530303
1987,38.979,0.295295455
1976,38.973,0.29525
2002,38.973,0.29525
2003,38.968,0.295212121
1986,38.958,0.295136364
1960,38.955,0.295113636
1986,38.952,0.295090909
1988,38.931,0.294931818
1993,38.913,0.294795455
2003,38.909,0.294765152
1980,38.906,0.294742424
1970,38.905,0.294734848
1964,38.9,0.29469697
1985,38.894,0.294651515
1983,38.894,0.294651515
1967,38.888,0.294606061
1989,38.881,0.29455303
1987,38.881,0.29455303
2004,38.872,0.294484848
1975,38.862,0.294409091
1992,38.852,0.294333333
2007,38.84698119,0.294295312
2007,38.84635522,0.29429057
1994,38.838,0.294227273
1986,38.83762651,0.294224443
1974,38.837,0.294219697
1979,38.833,0.294189394
1984,38.83,0.294166667
1968,38.829,0.294159091
1996,38.822,0.294106061
2007,38.817,0.294068182
1971,38.817,0.294068182
1988,38.809,0.294007576
2007,38.803,0.293962121
1962,38.8,0.293939394
1995,38.797,0.293916667
1973,38.796,0.293909091
1963,38.792,0.293878788
1989,38.786,0.293833333
1972,38.777,0.293765152
2002,38.776,0.293757576
1969,38.769,0.293704545
2008,38.767,0.293689394
1983,38.76,0.293636364
1966,38.756,0.293606061
1991,38.756,0.293606061
1998,38.7532634,0.293585329
1976,38.748,0.293545455
1975,38.739,0.293477273
1979,38.735,0.29344697
1979,38.735,0.29344697
1967,38.734,0.293439394
1979,38.717,0.293310606
2002,38.715,0.293295455
1980,38.715,0.293295455
1981,38.701,0.293189394
1968,38.701,0.293189394
1971,38.699,0.293174242
1973,38.685,0.293068182
1996,38.683,0.29305303
1960,38.677,0.293007576
2007,38.676,0.293
1988,38.672,0.292969697
1993,38.668,0.292939394
1974,38.667,0.292931818
1985,38.664,0.292909091
1973,38.65,0.29280303
1997,38.649,0.292795455
1990,38.648,0.292787879
1966,38.637,0.292704545
1976,38.632,0.292666667
1995,38.63162286,0.29266381
2004,38.63,0.292651515
1991,38.62,0.292575758
1986,38.611,0.292507576
1971,38.599,0.292416667
1983,38.595,0.292386364
1985,38.594,0.292378788
1978,38.591,0.292356061
1994,38.579,0.292265152
1979,38.571,0.292204545
1961,38.569,0.292189394
1972,38.564,0.292151515
1982,38.562,0.292136364
1995,38.562,0.292136364
1993,38.555,0.292083333
1986,38.547,0.292022727
1977,38.546,0.292015152
1961,38.541,0.291977273
1995,38.529,0.291886364
1994,38.526,0.291863636
2001,38.523,0.291840909
1996,38.521,0.291825758
1975,38.521,0.291825758
1990,38.508,0.291727273
1964,38.5,0.291666667
1960,38.5,0.291666667
1992,38.481,0.291522727
1976,38.478,0.2915
1989,38.477,0.291492424
1969,38.474,0.291469697
1964,38.463,0.291386364
2003,38.46,0.291363636
1991,38.46,0.291363636
1974,38.456,0.291333333
2008,38.45505941,0.291326208
1987,38.455,0.291325758
2008,38.4546703,0.29132326
1999,38.453,0.291310606
1989,38.447,0.291265152
2003,38.445,0.29125
1972,38.444,0.291242424
1994,38.443,0.291234848
2002,38.439,0.291204545
1977,38.435,0.291174242
2008,38.435,0.291174242
1990,38.433,0.291159091
1990,38.432,0.291151515
1995,38.431,0.291143939
1982,38.417,0.291037879
1983,38.415,0.291022727
1988,38.41,0.290984848
1984,38.405,0.29094697
1990,38.4,0.290909091
1989,38.397,0.290886364
1986,38.397,0.290886364
2004,38.397,0.290886364
1980,38.38,0.290757576
1982,38.378,0.290742424
1985,38.376,0.290727273
1987,38.375,0.290719697
1961,38.375,0.290719697
2005,38.374,0.290712121
1988,38.368,0.290666667
2001,38.364,0.290636364
1986,38.361,0.290613636
1973,38.361,0.290613636
2000,38.358,0.290590909
1989,38.337,0.290431818
1987,38.334,0.290409091
1984,38.332,0.290393939
1997,38.331,0.290386364
2008,38.327,0.290356061
2005,38.325,0.290340909
1971,38.32,0.29030303
1968,38.317,0.290280303
2004,38.313,0.29025
1999,38.30467069,0.290186899
1980,38.297,0.290128788
1991,38.295,0.290113636
2003,38.285,0.290037879
1981,38.285,0.290037879
1989,38.284,0.290030303
1997,38.281,0.290007576
1989,38.277,0.289977273
2000,38.276,0.289969697
1975,38.274,0.289954545
1968,38.273,0.28994697
1994,38.268,0.289909091
1981,38.259,0.289840909
1997,38.252,0.289787879
1988,38.252,0.289787879
1966,38.247,0.28975
1995,38.245,0.289734848
1998,38.234,0.289651515
1969,38.232,0.289636364
2008,38.23,0.289621212
1999,38.23,0.289621212
2005,38.223,0.289568182
1999,38.222,0.289560606
1965,38.22,0.289545455
1991,38.215,0.289507576
1996,38.213,0.289492424
1976,38.204,0.289424242
1989,38.2,0.289393939
1968,38.199,0.289386364
2006,38.193,0.289340909
1970,38.19168322,0.289330933
1996,38.19161873,0.289330445
1990,38.19,0.289318182
1971,38.183,0.289265152
1984,38.18,0.289242424
1995,38.175,0.289204545
1996,38.173,0.289189394
1983,38.17,0.289166667
1985,38.166,0.289136364
1974,38.158,0.289075758
1998,38.15,0.289015152
1990,38.14,0.288939394
1998,38.14,0.288939394
1988,38.139,0.288931818
1969,38.139,0.288931818
1989,38.135,0.288901515
1997,38.135,0.288901515
1980,38.131,0.288871212
1986,38.125,0.288825758
1991,38.122,0.28880303
1977,38.115,0.28875
1994,38.111,0.288719697
1962,38.1,0.288636364
1969,38.099,0.288628788
1994,38.098,0.288621212
1974,38.093,0.288583333
1992,38.089,0.28855303
1969,38.089,0.28855303
1981,38.084,0.288515152
1966,38.083,0.288507576
1992,38.082,0.2885
1987,38.07725879,0.288464082
1974,38.077,0.288462121
2007,38.067,0.288386364
1993,38.065,0.288371212
1971,38.056,0.28830303
1994,38.051,0.288265152
1974,38.042,0.28819697
2004,38.025,0.288068182
1969,38.025,0.288068182
1980,38.016,0.288
1970,38.002,0.287893939
1985,38.001,0.287886364
1995,37.997,0.287856061
1973,37.995,0.287840909
1987,37.989,0.287795455
1992,37.987,0.287780303
1987,37.986,0.287772727
1990,37.981,0.287734848
1981,37.976,0.28769697
2008,37.971,0.287659091
1988,37.956,0.287545455
1987,37.95570358,0.287543209
1998,37.944,0.287454545
1989,37.936,0.287393939
1973,37.933,0.287371212
2006,37.922,0.287287879
1979,37.918,0.287257576
1996,37.914,0.287227273
1964,37.913,0.287219697
1968,37.906,0.287166667
1986,37.9,0.287121212
1991,37.895,0.287083333
1992,37.89,0.287045455
1962,37.885,0.287007576
1976,37.885,0.287007576
1965,37.88,0.286969697
1991,37.878,0.286954545
1996,37.876,0.286939394
1977,37.872,0.286909091
1985,37.869,0.286886364
2000,37.86473028,0.286854017
1997,37.862,0.286833333
1982,37.859,0.286810606
1978,37.857,0.286795455
1996,37.855,0.286780303
1970,37.837,0.286643939
1987,37.831,0.286598485
1967,37.828,0.286575758
1990,37.827,0.286568182
1990,37.826,0.286560606
1972,37.821,0.286522727
1984,37.816,0.286484848
1981,37.813,0.286462121
1985,37.809,0.286431818
1982,37.808,0.286424242
2006,37.791,0.286295455
2003,37.785,0.28625
2004,37.776,0.286181818
1986,37.773,0.286159091
1997,37.76249863,0.286079535
1999,37.758,0.286045455
2002,37.748,0.285969697
2004,37.744,0.285939394
1980,37.725,0.285795455
1971,37.709,0.285674242
1985,37.707,0.285659091
1962,37.705,0.285643939
1967,37.703,0.285628788
2001,37.699,0.285598485
2005,37.69,0.285530303
1988,37.689,0.285522727
2005,37.686,0.2855
2000,37.685,0.285492424
2000,37.685,0.285492424
1975,37.685,0.285492424
1987,37.681,0.285462121
1998,37.681,0.285462121
1996,37.679,0.28544697
1972,37.674,0.285409091
2005,37.666,0.285348485
1992,37.662,0.285318182
1978,37.652,0.285242424
1980,37.636,0.285121212
1999,37.633,0.285098485
1984,37.632,0.285090909
1998,37.628,0.285060606
1995,37.62,0.285
1967,37.61,0.284924242
1992,37.596,0.284818182
1987,37.593,0.284795455
1997,37.592,0.284787879
1977,37.587,0.28475
1997,37.586,0.284742424
1972,37.58,0.28469697
1963,37.571,0.284628788
1970,37.57,0.284621212
1997,37.566,0.284590909
1969,37.565,0.284583333
1973,37.563,0.284568182
1993,37.561,0.28455303
1991,37.551,0.284477273
1965,37.54044021,0.284397274
1988,37.53961835,0.284391048
1991,37.539,0.284386364
1983,37.529,0.284310606
1983,37.522,0.284257576
1980,37.517,0.284219697
1993,37.516,0.284212121
1978,37.515,0.284204545
1993,37.513,0.284189394
2006,37.506,0.284136364
2007,37.504,0.284121212
1986,37.503,0.284113636
1985,37.502,0.284106061
1987,37.50123152,0.284100239
1970,37.49,0.284015152
1993,37.487,0.283992424
1970,37.48662312,0.283989569
1975,37.48,0.283939394
1989,37.475,0.283901515
1990,37.463,0.283810606
1999,37.457,0.283765152
1975,37.457,0.283765152
1979,37.453,0.283734848
1969,37.446,0.283681818
1991,37.442,0.283651515
1978,37.439,0.283628788
2001,37.43667549,0.283611178
1995,37.429,0.28355303
1991,37.423,0.283507576
1978,37.409,0.283401515
1985,37.4,0.283333333
1973,37.4,0.283333333
1965,37.393,0.283280303
2006,37.393,0.283280303
1989,37.37,0.283106061
1970,37.356,0.283
1998,37.35317685,0.282978613
1970,37.35,0.282954545
1992,37.347,0.282931818
1980,37.345,0.282916667
1990,37.345,0.282916667
1977,37.342,0.282893939
1975,37.342,0.282893939
2000,37.326,0.282772727
1987,37.323,0.28275
1972,37.317,0.282704545
1988,37.309,0.282643939
1967,37.3,0.282575758
1961,37.297,0.28255303
1993,37.288,0.282484848
1967,37.284,0.282454545
1982,37.282,0.282439394
1967,37.28,0.282424242
1984,37.276,0.282393939
1962,37.271,0.282356061
2007,37.27,0.282348485
1988,37.268,0.282333333
1987,37.263,0.282295455
1998,37.26,0.282272727
1998,37.257,0.28225
1976,37.256,0.282242424
1981,37.254,0.282227273
1979,37.238,0.282106061
1986,37.234,0.282075758
2007,37.227,0.282022727
1977,37.224,0.282
2001,37.201,0.281825758
1987,37.2,0.281818182
1998,37.196,0.281787879
1984,37.196,0.281787879
1970,37.18,0.281666667
1983,37.18,0.281666667
1992,37.177,0.281643939
1975,37.171,0.281598485
2005,37.17,0.281590909
1974,37.153,0.281462121
1979,37.132,0.28130303
1982,37.125,0.28125
2000,37.123,0.281234848
1996,37.122,0.281227273
1992,37.12,0.281212121
1974,37.118,0.28119697
1965,37.114,0.281166667
2007,37.107,0.281113636
1960,37.103,0.281083333
1985,37.1,0.281060606
1972,37.1,0.281060606
1970,37.1,0.281060606
1970,37.08879637,0.28097573
1981,37.084,0.280939394
1988,37.079,0.280901515
1994,37.077,0.280886364
1973,37.07,0.280833333
1968,37.064,0.280787879
1988,37.06045604,0.280761031
2006,37.055,0.280719697
2002,37.05,0.280681818
1994,37.045,0.280643939
1989,37.038,0.280590909
1999,37.03,0.280530303
1983,37.028,0.280515152
1970,37.025,0.280492424
1966,37.017,0.280431818
2002,37.0148297,0.280415377
1987,37.01,0.280378788
1962,37.01,0.280378788
1965,37.008,0.280363636
2001,37.003,0.280325758
1964,37.002,0.280318182
1972,37,0.28030303
1960,37,0.28030303
1963,36.999,0.280295455
1976,36.989,0.280219697
1995,36.989,0.280219697
1964,36.987,0.280204545
1986,36.987,0.280204545
2008,36.983,0.280174242
1967,36.978,0.280136364
1972,36.976,0.280121212
1971,36.973,0.280098485
1994,36.964,0.280030303
1973,36.964,0.280030303
1963,36.957,0.279977273
1999,36.95480533,0.279960646
1994,36.954,0.279954545
1996,36.951,0.279931818
1999,36.948,0.279909091
1972,36.943,0.279871212
1989,36.936,0.279818182
1999,36.934,0.27980303
1986,36.924,0.279727273
1980,36.915,0.279659091
1987,36.914,0.279651515
1971,36.902,0.279560606
1995,36.901,0.27955303
1978,36.894,0.2795
1993,36.888,0.279454545
1965,36.88775418,0.279452683
1988,36.884,0.279424242
1989,36.881,0.279401515
1986,36.881,0.279401515
1970,36.863,0.279265152
1960,36.86187371,0.279256619
1979,36.861,0.27925
1988,36.861,0.27925
2008,36.86,0.279242424
1990,36.857,0.279219697
1977,36.855,0.279204545
2003,36.847,0.279143939
1993,36.847,0.279143939
1975,36.837,0.279068182
1972,36.829,0.279007576
1992,36.827,0.278992424
1990,36.824,0.278969697
1989,36.818,0.278924242
1988,36.817,0.278916667
1997,36.811,0.278871212
1990,36.804,0.278818182
1992,36.801,0.278795455
1994,36.799,0.278780303
2008,36.795,0.27875
1976,36.793,0.278734848
1991,36.792,0.278727273
1990,36.791,0.278719697
1985,36.79,0.278712121
1993,36.789,0.278704545
1984,36.784,0.278666667
2008,36.761,0.278492424
1971,36.747,0.278386364
1969,36.743,0.278356061
1993,36.743,0.278356061
1980,36.729,0.27825
1988,36.72,0.278181818
1990,36.717,0.278159091
1975,36.68,0.277878788
1971,36.675,0.277840909
1999,36.671,0.277810606
1973,36.657,0.277704545
1995,36.653,0.277674242
1991,36.644,0.277606061
1991,36.644,0.277606061
1968,36.642,0.277590909
1979,36.64,0.277575758
1979,36.639,0.277568182
1963,36.638,0.277560606
1997,36.636,0.277545455
1989,36.635,0.277537879
1983,36.633,0.277522727
1982,36.633,0.277522727
2000,36.632,0.277515152
1991,36.625,0.277462121
1970,36.62,0.277424242
1992,36.616,0.277393939
1988,36.61586659,0.277392929
1994,36.615,0.277386364
2000,36.606,0.277318182
2001,36.604,0.27730303
1997,36.603,0.277295455
2003,36.60141517,0.277283448
1976,36.6,0.277272727
1994,36.6,0.277272727
1989,36.59664464,0.277247308
1975,36.586,0.277166667
2006,36.58,0.277121212
2004,36.578,0.277106061
1980,36.577,0.277098485
1970,36.57254952,0.277064769
2000,36.56238373,0.276987756
1989,36.559,0.276962121
1995,36.557,0.27694697
1998,36.555,0.276931818
1995,36.554,0.276924242
1988,36.547,0.276871212
1995,36.546,0.276863636
1970,36.536,0.276787879
1974,36.511,0.276598485
1990,36.502,0.276530303
1990,36.498,0.2765
1982,36.478,0.276348485
1988,36.471,0.276295455
